아파트,법정동,전용면적,거래금액,건축년도,층,거래년,거래월,거래일,거래금액_숫자,전용면적_숫자,층_숫자,건축년도_숫자,평수,평당가격,건물연령,거래일자
태평1,동춘동,92.93,"33,000",1992,2,2024,6,3,33000.0,92.93,2,1992,28.111325,1173.9041115991508,32,2024-06-03
송도캐슬&해모로,송도동,84.4815,"57,000",2013,16,2024,6,1,57000.0,84.4815,16,2013,25.555653749999998,2230.426212438412,11,2024-06-01
더샵그린스퀘어,송도동,84.5317,"77,700",2014,30,2024,6,1,77700.0,84.5317,30,2014,25.57083925,3038.617514284362,10,2024-06-01
현대2차아파트,옥련동,59.985,"26,200",1995,10,2024,6,1,26200.0,59.985,10,1995,18.1454625,1443.887142584544,29,2024-06-01
백산2,옥련동,59.98,"22,600",1997,20,2024,6,1,22600.0,59.98,20,1997,18.14395,1245.594261448031,27,2024-06-01
송도풍림아이원2단지,송도동,84.94,"52,000",2005,1,2024,7,12,52000.0,84.94,1,2005,25.69435,2023.7912225839532,19,2024-07-12
서해,옥련동,84.855,"27,300",1995,7,2024,7,27,27300.0,84.855,7,1995,25.6686375,1063.5546978292089,29,2024-07-27
송도더샵하버뷰(D13),송도동,84.928,"82,500",2011,9,2024,7,22,82500.0,84.928,9,2011,25.69072,3211.276289648558,13,2024-07-22
한양2,동춘동,84.97,"43,000",1994,1,2024,7,30,43000.0,84.97,1,1994,25.703425,1672.9288022899673,30,2024-07-30
송도더샵하버뷰(D13),송도동,84.928,"80,800",2011,20,2024,7,6,80800.0,84.928,20,2011,25.69072,3145.1045358012543,13,2024-07-06
송도에듀포레푸르지오,송도동,59.978,"58,900",2016,20,2024,7,22,58900.0,59.978,20,2016,18.143345,3246.369398807111,8,2024-07-22
효정,연수동,84.95,"34,500",1993,4,2024,7,4,34500.0,84.95,4,1993,25.697375,1342.5495794803944,31,2024-07-04
성지리벨루스,송도동,84.586,"57,500",2006,5,2024,7,31,57500.0,84.586,5,2006,25.587265,2247.211650014177,18,2024-07-31
성지리벨루스,송도동,84.586,"57,500",2006,5,2024,7,31,57500.0,84.586,5,2006,25.587265,2247.211650014177,18,2024-07-31
더샵송도마리나베이,송도동,74.9894,"64,700",2020,18,2024,7,27,64700.0,74.9894,18,2020,22.6842935,2852.193743657919,4,2024-07-27
동남,동춘동,52.14,"21,900",1994,5,2024,7,27,21900.0,52.14,5,1994,15.77235,1388.5058345775994,30,2024-07-27
송도더샵퍼스트파크F15BL,송도동,84.9,"105,000",2017,4,2024,7,29,105000.0,84.9,4,2017,25.68225,4088.426831761236,7,2024-07-29
더샵센트럴파크2,송도동,104.7392,"105,000",2011,27,2024,7,30,105000.0,104.7392,27,2011,31.683608,3314.0165097358863,13,2024-07-30
송도파크레인동일하이빌,동춘동,74.2443,"49,000",2019,27,2024,7,12,49000.0,74.2443,27,2019,22.458900749999998,2181.763058906612,5,2024-07-12
랜드마크시티센트럴더샵,송도동,84.7966,"64,000",2020,14,2024,7,29,64000.0,84.7966,14,2020,25.650971499999997,2495.0322057002795,4,2024-07-29
송도웰카운티1단지,송도동,134.99,"90,500",2008,9,2024,7,31,90500.0,134.99,9,2008,40.834475000000005,2216.2645656641844,16,2024-07-31
더샵엑스포9단지,송도동,113.7554,"90,000",2009,7,2024,7,31,90000.0,113.7554,7,2009,34.411008499999994,2615.442090283405,15,2024-07-31
송도에듀포레푸르지오,송도동,84.852,"80,000",2016,11,2024,7,9,80000.0,84.852,11,2016,25.66773,3116.7539942176422,8,2024-07-09
송도SKVIEW,송도동,84.6541,"75,000",2019,35,2024,7,1,75000.0,84.6541,35,2019,25.60786525,2928.7876700304023,5,2024-07-01
솔밭마을아파트,연수동,49.56,"22,000",1993,12,2024,7,27,22000.0,49.56,12,1993,14.991900000000001,1467.4590945777386,31,2024-07-27
아이파크송도,송도동,84.7817,"70,000",2005,6,2024,7,23,70000.0,84.7817,6,2005,25.64646425,2729.421074096013,19,2024-07-23
송도아트윈푸르지오,송도동,84.98,"81,000",2015,35,2024,7,31,81000.0,84.98,35,2015,25.70645,3150.9601675844,9,2024-07-31
현대1,옥련동,84.6,"29,500",1994,15,2024,7,31,29500.0,84.6,15,1994,25.591499999999996,1152.7264912177873,30,2024-07-31
주공3,연수동,44.66,"18,000",1993,12,2024,7,27,18000.0,44.66,12,1993,13.509649999999999,1332.3809277072316,31,2024-07-27
솔밭마을아파트,연수동,49.56,"20,600",1993,10,2024,7,27,20600.0,49.56,10,1993,14.991900000000001,1374.0753340137007,31,2024-07-27
태산,연수동,84.56,"34,800",1993,12,2024,7,24,34800.0,84.56,12,1993,25.5794,1360.4697530043707,31,2024-07-24
더샵송도마리나베이,송도동,84.202,"67,000",2020,27,2024,7,23,67000.0,84.202,27,2020,25.471104999999998,2630.43162045777,4,2024-07-23
e편한세상송도,송도동,70.5618,"58,300",2018,10,2024,7,24,58300.0,70.5618,10,2018,21.3449445,2731.325911857021,6,2024-07-24
송도캐슬&해모로,송도동,84.4433,"63,000",2013,19,2024,7,25,63000.0,84.4433,19,2013,25.544098249999998,2466.3231163386245,11,2024-07-25
스위트리아송도,송도동,49.9833,"30,500",2017,9,2024,7,20,30500.0,49.9833,9,2017,15.11994825,2017.2026713120529,7,2024-07-20
송도SKVIEW,송도동,75.618,"67,300",2019,24,2024,7,30,67300.0,75.618,24,2019,22.874444999999998,2942.1478859924255,5,2024-07-30
송도SKVIEW,송도동,99.9891,"94,500",2019,37,2024,7,30,94500.0,99.9891,37,2019,30.246702749999997,3124.3074916653522,5,2024-07-30
랜드마크시티센트럴더샵,송도동,84.7966,"64,800",2020,11,2024,7,28,64800.0,84.7966,11,2020,25.650971499999997,2526.220108271533,4,2024-07-28
힐스테이트레이크송도2차,송도동,84.97,"72,000",2020,12,2024,7,24,72000.0,84.97,12,2020,25.703425,2801.183110811108,4,2024-07-24
풍림2,동춘동,84.22,"43,500",1993,6,2024,7,30,43500.0,84.22,6,1993,25.47655,1707.4525396884587,31,2024-07-30
더샵센트럴파크1,송도동,106.9262,"113,000",2010,44,2024,7,19,113000.0,106.9262,44,2010,32.345175499999996,3493.5658333342485,14,2024-07-19
더샵퍼스트월드,송도동,123.02,"88,750",2009,4,2024,7,30,88750.0,123.02,4,2009,37.21355,2384.8840005858083,15,2024-07-30
송도SKVIEW,송도동,84.6541,"72,000",2019,37,2024,7,20,72000.0,84.6541,37,2019,25.60786525,2811.636163229186,5,2024-07-20
송도에듀포레푸르지오,송도동,72.253,"69,000",2016,35,2024,7,31,69000.0,72.253,35,2016,21.8565325,3156.950902436148,8,2024-07-31
송도더샵센트럴시티,송도동,84.97,"79,000",2018,3,2024,7,27,79000.0,84.97,3,2018,25.703425,3073.5203576955214,6,2024-07-27
송도캐슬&해모로,송도동,84.4691,"64,450",2013,11,2024,7,17,64450.0,84.4691,11,2013,25.55190275,2522.31705132018,11,2024-07-17
뉴서울,선학동,84.53,"32,750",1992,3,2024,7,17,32750.0,84.53,3,1992,25.570325,1280.7815309347848,32,2024-07-17
풍림1,연수동,84.81,"35,000",1992,10,2024,7,27,35000.0,84.81,10,1992,25.655025,1364.2551507940452,32,2024-07-27
유천,연수동,84.87,"31,700",1993,3,2024,7,25,31700.0,84.87,3,1993,25.673175,1234.7518372776253,31,2024-07-25
더샵그린워크2차,송도동,84.9859,"79,000",2014,10,2024,7,22,79000.0,84.9859,10,2014,25.70823475,3072.945333206902,10,2024-07-22
유천,연수동,60.07,"25,000",1993,1,2024,7,25,25000.0,60.07,1,1993,18.171174999999998,1375.8053620638182,31,2024-07-25
송도푸르지오하버뷰,송도동,127.1238,"110,000",2011,3,2024,7,28,110000.0,127.1238,3,2011,38.4549495,2860.4900391300735,13,2024-07-28
송도더샵센트럴시티,송도동,59.97,"62,800",2018,32,2024,7,23,62800.0,59.97,32,2018,18.140925,3461.7859894134394,6,2024-07-23
송도더샵그린애비뉴8단지,송도동,84.992,"84,400",2012,4,2024,7,21,84400.0,84.992,4,2012,25.71008,3282.759135716419,12,2024-07-21
e편한세상송도,송도동,70.5618,"57,700",2018,28,2024,7,30,57700.0,70.5618,28,2018,21.3449445,2703.2162112204132,6,2024-07-30
더샵송도마리나베이,송도동,74.9894,"64,700",2020,18,2024,7,27,64700.0,74.9894,18,2020,22.6842935,2852.193743657919,4,2024-07-27
더샵송도마리나베이,송도동,74.9894,"59,300",2020,2,2024,7,20,59300.0,74.9894,2,2020,22.6842935,2614.143570307799,4,2024-07-20
e편한세상송도,송도동,84.4163,"66,000",2018,8,2024,7,24,66000.0,84.4163,8,2018,25.535930750000002,2584.59347521531,6,2024-07-24
더샵그린워크2차,송도동,84.3408,"78,500",2014,29,2024,7,31,78500.0,84.3408,29,2014,25.513092,3076.851680697894,10,2024-07-31
베르디움더퍼스트,송도동,84.993,"75,000",2017,25,2024,7,14,75000.0,84.993,25,2017,25.710382499999998,2917.109459573385,7,2024-07-14
e편한세상송도,송도동,70.5618,"58,300",2018,10,2024,7,24,58300.0,70.5618,10,2018,21.3449445,2731.325911857021,6,2024-07-24
더샵엑스포10단지,송도동,115.0662,"85,000",2009,8,2024,7,31,85000.0,115.0662,8,2009,34.8075255,2442.0006529909747,15,2024-07-31
e편한세상송도,송도동,84.2538,"69,500",2018,38,2024,7,30,69500.0,84.2538,38,2018,25.4867745,2726.904497075532,6,2024-07-30
인천송도힐스테이트5단지,송도동,142.1275,"84,000",2011,7,2024,7,16,84000.0,142.1275,7,2011,42.99356875,1953.7805872418999,13,2024-07-16
송도더샵그린애비뉴7단지,송도동,129.1677,"120,000",2012,7,2024,7,11,120000.0,129.1677,7,2012,39.07322925,3071.1564491435015,12,2024-07-11
송도더샵퍼스트파크F14BL,송도동,95.87,"114,000",2017,11,2024,7,15,114000.0,95.87,11,2017,29.000675,3930.942986671862,7,2024-07-15
송도파크레인동일하이빌,동춘동,84.9948,"53,000",2019,21,2024,7,24,53000.0,84.9948,21,2019,25.710926999999998,2061.3803617426943,5,2024-07-24
송도파크자이,동춘동,76.7563,"52,300",2019,7,2024,7,26,52300.0,76.7563,7,2019,23.218780749999997,2252.4869226821916,5,2024-07-26
경남,연수동,84.935,"39,000",1993,13,2024,7,30,39000.0,84.935,13,1993,25.6928375,1517.9327701737886,31,2024-07-30
송도더샵하버뷰(D13),송도동,101.319,"109,000",2011,16,2024,7,17,109000.0,101.319,16,2011,30.6489975,3556.396909882615,13,2024-07-17
송도더샵퍼스트파크F14BL,송도동,59.98,"69,500",2017,5,2024,7,18,69500.0,59.98,5,2017,18.14395,3830.477927904343,7,2024-07-18
더샵송도프라임뷰20BL,송도동,107.45,"120,000",2022,29,2024,7,22,120000.0,107.45,29,2022,32.503625,3691.895903918409,2,2024-07-22
송도더샵퍼스트파크F15BL,송도동,84.9,"105,000",2017,4,2024,7,29,105000.0,84.9,4,2017,25.68225,4088.426831761236,7,2024-07-29
송도더샵그린애비뉴8단지,송도동,84.992,"84,500",2012,10,2024,7,28,84500.0,84.992,10,2012,25.71008,3286.648660758737,12,2024-07-28
경남,연수동,70.28,"32,500",1993,11,2024,7,12,32500.0,70.28,11,1993,21.2597,1528.7139517490841,31,2024-07-12
성지리벨루스,송도동,84.586,"57,500",2006,5,2024,7,31,57500.0,84.586,5,2006,25.587265,2247.211650014177,18,2024-07-31
송도한진해모로,송도동,84.1224,"61,500",2006,4,2024,7,30,61500.0,84.1224,4,2006,25.447025999999997,2416.785364230775,18,2024-07-30
주공3,연수동,44.66,"18,000",1993,12,2024,7,27,18000.0,44.66,12,1993,13.509649999999999,1332.3809277072316,31,2024-07-27
세경,연수동,36.27,"16,500",1997,11,2024,7,29,16500.0,36.27,11,1997,10.971675000000001,1503.872471614407,27,2024-07-29
송도SKVIEW,송도동,84.9753,"77,500",2019,39,2024,7,23,77500.0,84.9753,39,2019,25.70502825,3014.974317330307,5,2024-07-23
송도더샵그린애비뉴7단지,송도동,112.1643,"100,000",2012,8,2024,7,14,100000.0,112.1643,8,2012,33.929700749999995,2947.2703203844208,12,2024-07-14
더샵센트럴파크2,송도동,101.9456,"90,000",2011,7,2024,7,31,90000.0,101.9456,7,2011,30.838544,2918.425720747387,13,2024-07-31
송도더샵마스터뷰21BL,송도동,84.92,"85,000",2015,14,2024,7,20,85000.0,84.92,14,2015,25.688299999999998,3308.8993822090215,9,2024-07-20
송도더샵그린애비뉴7단지,송도동,129.1677,"120,000",2012,7,2024,7,11,120000.0,129.1677,7,2012,39.07322925,3071.1564491435015,12,2024-07-11
송도아메리칸타운아이파크,송도동,84.4661,"83,000",2018,16,2024,7,25,83000.0,84.4661,16,2018,25.55099525,3248.4057543707618,6,2024-07-25
힐스테이트레이크송도1차,송도동,84.97,"69,950",2019,7,2024,7,21,69950.0,84.97,7,2019,25.703425,2721.4272027949582,5,2024-07-21
아주,선학동,84.4,"30,500",1992,12,2024,7,30,30500.0,84.4,12,1992,25.531000000000002,1194.6261407700442,32,2024-07-30
금호타운,선학동,84.9,"33,000",1992,4,2024,7,29,33000.0,84.9,4,1992,25.68225,1284.93414712496,32,2024-07-29
동남,동춘동,52.14,"21,900",1994,5,2024,7,27,21900.0,52.14,5,1994,15.77235,1388.5058345775994,30,2024-07-27
송도아트윈푸르지오,송도동,114.95,"104,000",2015,42,2024,7,25,104000.0,114.95,42,2015,34.772375,2990.879972967047,9,2024-07-25
동남,동춘동,52.14,"24,000",1994,9,2024,7,27,24000.0,52.14,9,1994,15.77235,1521.6502296740816,30,2024-07-27
송도더샵그린워크3차(18-1블럭),송도동,84.73,"79,900",2015,18,2024,7,18,79900.0,84.73,18,2015,25.630825,3117.3401558475,9,2024-07-18
베르디움더퍼스트,송도동,63.9487,"62,000",2017,17,2024,7,19,62000.0,63.9487,17,2017,19.34448175,3205.0483854394292,7,2024-07-19
송도더샵센트럴시티,송도동,59.97,"60,300",2018,2,2024,7,27,60300.0,59.97,2,2018,18.140925,3323.9760376055797,6,2024-07-27
e편한세상송도,송도동,70.2331,"57,000",2018,35,2024,7,31,57000.0,70.2331,35,2018,21.245512749999996,2682.9194790791767,6,2024-07-31
송도웰카운티3단지,송도동,76.24,"67,000",2010,2,2024,7,29,67000.0,76.24,2,2010,23.062599999999996,2905.13645469288,14,2024-07-29
송도웰카운티3단지,송도동,101.53,"85,000",2010,23,2024,7,29,85000.0,101.53,23,2010,30.712825,2767.573481110904,14,2024-07-29
송도더샵그린애비뉴8단지,송도동,84.992,"83,000",2012,14,2024,7,16,83000.0,84.992,14,2012,25.71008,3228.305785123967,12,2024-07-16
송도더샵센트럴시티,송도동,59.99,"63,000",2018,5,2024,7,30,63000.0,59.99,5,2018,18.146975,3471.6529889967883,6,2024-07-30
더샵퍼스트월드,송도동,125.967,"119,900",2009,31,2024,7,31,119900.0,125.967,31,2009,38.105017499999995,3146.5672466887077,15,2024-07-31
대우1,연수동,101.76,"34,900",1992,15,2024,7,26,34900.0,101.76,15,1992,30.7824,1133.7647486875617,32,2024-07-26
송도풍림아이원3단지,송도동,84.94,"56,500",2005,5,2024,7,30,56500.0,84.94,5,2005,25.69435,2198.927001461411,19,2024-07-30
더샵송도프라임뷰20BL,송도동,107.45,"116,000",2022,13,2024,7,22,116000.0,107.45,13,2022,32.503625,3568.832707121129,2,2024-07-22
우성2,연수동,59.59,"31,200",1994,2,2024,7,19,31200.0,59.59,2,1994,18.025975,1730.8356413453364,30,2024-07-19
서해,옥련동,59.885,"23,100",1995,9,2024,7,14,23100.0,59.885,9,1995,18.1152125,1275.171351150311,29,2024-07-14
대림,연수동,84.795,"40,750",1993,9,2024,7,20,40750.0,84.795,9,1993,25.6504875,1588.6637632130773,31,2024-07-20
송도캐슬&해모로,송도동,111.3474,"78,000",2013,17,2024,7,16,78000.0,111.3474,17,2013,33.682588499999994,2315.7365117588874,11,2024-07-16
금호타운,선학동,124.05,"45,000",1992,14,2024,7,19,45000.0,124.05,14,1992,37.525124999999996,1199.1965383193262,32,2024-07-19
송도SKVIEW,송도동,75.618,"64,000",2019,24,2024,7,29,64000.0,75.618,24,2019,22.874444999999998,2797.8820906911624,5,2024-07-29
랜드마크시티센트럴더샵,송도동,84.9999,"66,000",2020,26,2024,7,18,66000.0,84.9999,26,2020,25.712469749999997,2566.847939607202,4,2024-07-18
송도더샵센트럴시티,송도동,101.99,"104,000",2018,27,2024,7,16,104000.0,101.99,27,2018,30.851974999999996,3370.9349239392295,6,2024-07-16
송도SKVIEW,송도동,75.618,"64,800",2019,36,2024,7,9,64800.0,75.618,36,2019,22.874444999999998,2832.855616824802,5,2024-07-09
송도에듀포레푸르지오,송도동,72.253,"69,000",2016,17,2024,7,19,69000.0,72.253,17,2016,21.8565325,3156.950902436148,8,2024-07-19
더샵센트럴파크2,송도동,133.5512,"131,000",2011,13,2024,7,20,131000.0,133.5512,13,2011,40.399238,3242.635418024469,13,2024-07-20
송도더샵퍼스트파크F14BL,송도동,68.72,"81,800",2017,23,2024,7,16,81800.0,68.72,23,2017,20.7878,3935.00033673597,7,2024-07-16
송도오션파크베르디움,송도동,84.9128,"63,000",2020,7,2024,7,12,63000.0,84.9128,7,2020,25.686122,2452.686318316171,4,2024-07-12
더샵그린워크2차,송도동,84.9859,"78,000",2014,22,2024,7,23,78000.0,84.9859,22,2014,25.70823475,3034.0472910144094,10,2024-07-23
한양2,동춘동,84.97,"43,300",1994,2,2024,7,20,43300.0,84.97,2,1994,25.703425,1684.6003985850134,30,2024-07-20
송도풍림아이원1단지,송도동,114.7008,"67,800",2005,24,2024,7,20,67800.0,114.7008,24,2005,34.696992,1954.059879311728,19,2024-07-20
더샵그린스퀘어,송도동,84.8669,"72,000",2014,6,2024,7,29,72000.0,84.8669,6,2014,25.67223725,2804.586109845179,10,2024-07-29
송도더샵그린워크3차(18-1블럭),송도동,84.73,"80,000",2015,20,2024,7,27,80000.0,84.73,20,2015,25.630825,3121.241707982478,9,2024-07-27
롯데캐슬캠퍼스타운,송도동,101.3056,"84,800",2016,6,2024,7,31,84800.0,101.3056,6,2016,30.644944,2767.177515481836,8,2024-07-31
랜드마크시티센트럴더샵,송도동,84.9999,"66,000",2020,24,2024,7,20,66000.0,84.9999,24,2020,25.712469749999997,2566.847939607202,4,2024-07-20
송도오션파크베르디움,송도동,84.9128,"64,500",2020,15,2024,7,29,64500.0,84.9128,15,2020,25.686122,2511.083611609413,4,2024-07-29
더샵그린스퀘어,송도동,84.8669,"72,000",2014,6,2024,7,29,72000.0,84.8669,6,2014,25.67223725,2804.586109845179,10,2024-07-29
용담마을,청학동,49.305,"23,000",1994,4,2024,7,27,23000.0,49.305,4,1994,14.9147625,1542.096295532698,30,2024-07-27
우성2,연수동,59.59,"36,000",1994,16,2024,7,16,36000.0,59.59,16,1994,18.025975,1997.1180477061575,30,2024-07-16
송도아메리칸타운아이파크,송도동,84.4661,"85,000",2018,26,2024,7,25,85000.0,84.4661,26,2018,25.55099525,3326.680591825479,6,2024-07-25
우성2,연수동,59.59,"35,500",1994,7,2024,7,15,35500.0,59.59,7,1994,18.025975,1969.380297043572,30,2024-07-15
연수주공2차,연수동,49.94,"18,200",1992,12,2024,7,16,18200.0,49.94,12,1992,15.10685,1204.7514869082568,32,2024-07-16
한양2,동춘동,84.97,"43,000",1994,1,2024,7,30,43000.0,84.97,1,1994,25.703425,1672.9288022899673,30,2024-07-30
연수주공2차,연수동,49.94,"20,000",1992,4,2024,7,15,20000.0,49.94,4,1992,15.10685,1323.9027328662164,32,2024-07-15
송도코오롱더프라우3단지,송도동,142.657,"85,000",2012,9,2024,7,23,85000.0,142.657,9,2012,43.1537425,1969.701700843212,12,2024-07-23
송도더샵파크애비뉴,송도동,84.51,"115,500",2018,27,2024,7,12,115500.0,84.51,27,2018,25.564275000000002,4518.02368735276,6,2024-07-12
송도더샵센트럴시티,송도동,59.99,"60,900",2018,10,2024,7,24,60900.0,59.99,10,2018,18.146975,3355.9312226968955,6,2024-07-24
랜드마크시티센트럴더샵,송도동,95.8548,"76,000",2020,7,2024,7,20,76000.0,95.8548,7,2020,28.996077,2621.0442191886855,4,2024-07-20
우성1,연수동,101.97,"44,700",1994,6,2024,7,22,44700.0,101.97,6,1994,30.845924999999998,1449.1379331305513,30,2024-07-22
송도SKVIEW,송도동,84.8146,"74,400",2019,9,2024,7,29,74400.0,84.8146,9,2019,25.6564165,2899.859378257287,5,2024-07-29
송도아리스타프라임아파트,송도동,41.1,"35,000",2023,6,2024,7,27,35000.0,41.1,6,2023,12.43275,2815.1454826969093,1,2024-07-27
연수대우.삼환,동춘동,90.18,"42,800",1994,12,2024,7,27,42800.0,90.18,12,1994,27.27945,1568.9465879993913,30,2024-07-27
송도더샵그린워크3차(18-1블럭),송도동,99.87,"97,000",2015,25,2024,7,27,97000.0,99.87,25,2015,30.210675000000002,3210.7855915169057,9,2024-07-27
동춘마을,동춘동,59.36,"25,500",1994,3,2024,7,22,25500.0,59.36,3,1994,17.9564,1420.1064801407856,30,2024-07-22
풍림3,동춘동,84.3,"36,000",1993,3,2024,7,16,36000.0,84.3,3,1993,25.50075,1411.7231846122172,31,2024-07-16
동남,동춘동,52.14,"22,900",1994,3,2024,7,11,22900.0,52.14,3,1994,15.77235,1451.907927480686,30,2024-07-11
우성1,연수동,131.93,"56,000",1994,16,2024,7,23,56000.0,131.93,16,1994,39.908825,1403.198415388075,30,2024-07-23
풍림3,동춘동,84.3,"32,500",1993,5,2024,7,27,32500.0,84.3,5,1993,25.50075,1274.4723194415851,31,2024-07-27
서해,옥련동,84.855,"26,500",1995,1,2024,7,9,26500.0,84.855,1,1995,25.6686375,1032.3882597975837,29,2024-07-09
송도더샵하버뷰(D13),송도동,101.319,"106,000",2011,12,2024,7,20,106000.0,101.319,12,2011,30.6489975,3458.514426124378,13,2024-07-20
더샵그린스퀘어,송도동,98.2428,"81,000",2014,24,2024,7,30,81000.0,98.2428,24,2014,29.718447,2725.5798393502864,10,2024-07-30
송도더샵센트럴시티,송도동,84.97,"83,000",2018,6,2024,7,27,83000.0,84.97,6,2018,25.703425,3229.1416416294715,6,2024-07-27
송도글로벌파크베르디움,송도동,63.9721,"71,200",2017,32,2024,7,26,71200.0,63.9721,32,2017,19.35156025,3679.289890850016,7,2024-07-26
연수서해그랑블1단지,동춘동,84.95,"50,000",2017,12,2024,7,31,50000.0,84.95,12,2017,25.697375,1945.7240282324556,7,2024-07-31
